mjd,mag,magerr
52196.38,21.211355,0.057922415
52197.37,21.282581,0.05897534
52207.34,21.434473,0.05896544
52225.22,21.346107,0.055831093
52231.26,21.451218,0.056457765
52282.12,21.233042,0.063915886
52522.37,21.582726,0.06804617
52551.34,21.125408,0.06532229
52552.37,21.241156,0.047723476
52557.36,21.16508,0.05939585
52558.38,21.239727,0.047810808
52577.26,21.11215,0.05145671
52578.26,21.221434,0.054151814
52908.34,20.935944,0.04059496
52910.35,20.968348,0.040144056
52912.32,20.942774,0.041348726
52931.28,20.946398,0.044637125
52934.27,20.933268,0.053326823
52935.28,20.883305,0.045771103
52936.27,20.965158,0.042623624
52963.2,21.416252,0.04775313
52971.19,21.13111,0.051168162
53286.35,21.254637,0.06112174
53288.31,21.258272,0.052435305
53296.3,21.018818,0.080052294
53302.3,21.217567,0.11230614
53312.26,20.97912,0.09021694
53352.17,21.077581,0.05892892
53628.33,20.896137,0.080776915
53635.33,21.058205,0.078555994
53637.33,21.148836,0.08381219
53638.37,21.314978,0.05852528
53639.37,21.159159,0.051867377
53640.33,21.124832,0.06394802
53641.37,21.18787,0.055421256
53665.29,22.366613,0.4150861
53669.29,21.075232,0.050587647
53671.37,21.067076,0.075816646
53673.28,21.017492,0.047449086
53674.27,20.942091,0.05482347
53675.28,21.045982,0.06389984
53676.36,21.034084,0.05220841
53677.3,21.05424,0.045361746
53680.28,20.972256,0.052127007
53681.33,21.16597,0.048252027
53685.29,21.128511,0.09372447
53697.28,21.310495,0.08138276
53705.27,21.017328,0.05084926
53975.35,21.355146,0.0579903
53989.36,21.410273,0.14917827
53990.37,21.228556,0.08443069
53995.38,21.181162,0.04841231
53996.36,21.195412,0.06393254
54006.29,21.337706,0.055104554
54007.39,21.418339,0.086691484
54008.32,21.223272,0.054166626
54009.31,21.347916,0.065655544
54010.32,21.385725,0.051452264
54011.38,21.349474,0.04514186
54012.31,21.307629,0.093522474
54020.31,21.379635,0.11100999
54024.4,21.177584,0.0809254
54025.38,21.214819,0.10152116
54028.38,21.253729,0.07064211
54029.31,21.293242,0.069927655
54030.31,21.384224,0.056639135
54031.29,21.334272,0.06764738
54037.29,21.462706,0.054199226
54040.3,21.37541,0.10162462
54048.29,21.277437,0.08751291
54052.3,21.275684,0.10751181
54053.29,21.286272,0.06084478
54055.29,21.298328,0.08017612
54056.3,21.220436,0.08180255
54059.29,21.476366,0.10121653
54060.31,21.387331,0.07257062
54061.3,21.164799,0.08463967
54062.3,21.499762,0.07728701
54063.28,21.538177,0.06764468
54348.38,21.062096,0.07296061
54357.33,21.061245,0.03910651
54359.37,21.175829,0.0618522
54362.38,21.192122,0.04880319
54365.36,21.214142,0.046465345
54376.38,21.002432,0.054199744
54381.38,20.992577,0.049216777
54382.36,20.943893,0.0651483
54385.38,21.053965,0.040504746
54386.38,20.954674,0.07521731
54387.38,20.999865,0.08125381
54391.38,20.933578,0.10042617
54392.38,20.857782,0.06771837
54393.38,20.974264,0.05556237
54394.36,20.936466,0.06785039
54396.38,20.828175,0.15485431
54403.29,20.956205,0.078238875
54405.35,20.98342,0.055884436
54406.29,20.941137,0.04063564
54407.29,20.885948,0.097998455
54412.31,20.860329,0.053249605
54413.29,20.975603,0.057770927
54415.3,20.914772,0.04409044
54416.29,20.958918,0.037862796
54417.29,20.864328,0.04099313
54418.29,20.952883,0.042121775
54421.29,20.881933,0.050472975
54422.29,20.768503,0.06248453
54423.27,20.861454,0.06626057
54433.29,20.983004,0.15283145
