mjd,mag,magerr
51464.19,20.461218,0.031112777
52172.27,20.362776,0.02665309
52197.22,20.428427,0.02621288
52231.1,20.403374,0.026262227
52557.21,20.296627,0.030805774
52558.22,20.270462,0.029637313
52577.11,20.295317,0.032050908
52578.11,20.306652,0.029337442
52929.14,20.525253,0.030965667
52931.12,20.485464,0.027319986
52934.12,20.51541,0.038701437
53243.3,20.819336,0.055704664
53270.18,20.646229,0.042524338
53272.23,20.596752,0.06369993
53288.15,20.627987,0.033543162
53302.15,20.629742,0.056341596
53312.1,20.723557,0.06342766
53314.11,20.634075,0.040429857
53623.2,20.482504,0.028969303
53625.22,20.367222,0.02826928
53626.19,20.389938,0.03902623
53635.18,20.415161,0.030922847
53636.18,20.498173,0.029911451
53654.2,20.354576,0.052844446
53655.15,20.414753,0.053911965
53664.18,20.299978,0.041637156
53665.14,21.022745,0.047738183
53666.14,20.380186,0.026168142
53668.15,20.454426,0.045143716
53669.13,20.350384,0.025791554
53670.16,20.431232,0.027887963
53671.22,20.42788,0.04710424
53673.12,20.421028,0.031416923
53674.12,20.398289,0.027385319
53675.12,20.38968,0.03135
53676.21,20.384441,0.028581476
53677.14,20.297997,0.034075797
53681.17,20.575752,0.03605476
53685.13,20.446327,0.072806604
53687.17,20.33082,0.072338045
53693.13,20.318003,0.043701865
53700.13,20.449781,0.036730524
53704.11,20.370928,0.03583853
53705.11,20.36261,0.03573659
53974.2,20.35831,0.024876859
53975.2,20.393997,0.02640048
53989.21,20.402672,0.031662066
53995.2,20.364433,0.030742142
53996.21,20.39849,0.026523698
53997.18,20.312414,0.027465807
53998.17,20.429499,0.02631598
54005.15,20.439602,0.030523194
54007.16,20.397835,0.03146147
54008.17,20.443825,0.035772424
54009.16,20.429873,0.03295342
54010.16,20.399752,0.03916361
54011.22,20.43989,0.04539244
54012.15,20.414152,0.07625125
54019.17,20.386524,0.029329455
54020.16,20.460678,0.02955613
54022.21,20.45985,0.03698055
54025.22,20.384737,0.037985172
54028.15,20.40567,0.04121813
54029.15,20.435406,0.028613478
54030.15,20.39976,0.026985083
54031.14,20.43257,0.030785568
54032.14,20.471313,0.04999521
54034.21,20.425493,0.06212593
54036.14,20.436722,0.044005036
54037.13,20.391508,0.03370362
54039.14,20.403582,0.048894275
54040.15,20.43235,0.0681376
54041.14,20.328339,0.07886377
54048.14,20.467842,0.05043692
54050.13,20.299158,0.036775187
54052.14,20.390053,0.052750427
54053.14,20.432205,0.037995197
54054.16,20.675232,0.09904051
54055.14,20.42309,0.037459217
54056.14,20.37825,0.06366686
54057.11,20.41581,0.033191886
54058.14,20.43369,0.047740567
54059.13,20.36695,0.03780038
54060.16,20.41195,0.031183142
54061.15,20.375813,0.042901326
54062.14,20.453089,0.05341992
54063.13,20.426859,0.03681136
54068.13,20.432785,0.11422311
54348.21,20.416788,0.030535575
54356.23,20.415356,0.036189787
54357.18,20.435368,0.026561197
54359.12,20.48908,0.04314392
54365.18,20.224543,0.04491613
54373.21,20.384937,0.04095972
54379.22,20.429543,0.028048407
54381.22,20.452427,0.06255835
54382.22,20.339352,0.03995401
54383.22,20.249748,0.0503918
54385.23,20.400179,0.035694666
54386.22,20.33219,0.041817904
54387.23,20.35066,0.03718774
54393.21,20.334715,0.033932712
54394.21,20.5443,0.14547667
54396.14,20.23988,0.09539661
54402.22,20.314999,0.05375912
54403.14,20.292418,0.028345559
54404.14,20.335407,0.031940334
54406.13,20.334148,0.03013123
54407.14,20.246134,0.063158415
54410.13,20.32582,0.033624675
54411.09,20.32969,0.02927059
54412.14,20.328331,0.026316034
54413.13,20.389471,0.027621018
54416.13,20.320923,0.02868574
54418.13,20.349981,0.027933551
54419.13,20.36705,0.04076947
54421.14,20.329779,0.05803883
54422.14,20.343151,0.05464126
54423.13,20.36448,0.062561795
54424.13,20.337572,0.04691734
54425.13,20.359056,0.06472752
54431.14,20.162167,0.07027278
54433.14,20.337196,0.03816447
