mjd,mag,magerr
51818.37,21.11535,0.045728266
51875.2,20.970993,0.053076785
52170.42,21.160904,0.04935222
52224.31,21.291082,0.049726017
52234.27,21.254004,0.05560718
52261.23,21.343443,0.059772443
52287.11,21.36315,0.061101932
52288.11,21.331017,0.07519563
52522.42,21.265,0.047576882
52557.41,21.173061,0.056043647
52558.42,21.184877,0.04822398
52578.29,21.167274,0.061682947
52585.25,21.135658,0.05641792
52908.38,21.29711,0.05667742
52934.31,21.303411,0.06783377
52935.32,21.253525,0.07151343
52936.31,21.1827,0.051107027
52963.24,21.196243,0.042221926
53270.37,21.155174,0.04869568
53272.42,21.126562,0.052650962
53286.39,21.088102,0.05435033
53294.4,21.029572,0.0573682
53296.35,21.110958,0.07090896
53298.4,21.412388,0.07845847
53302.35,21.130901,0.072534256
53312.3,21.03662,0.10414851
53314.3,21.043776,0.060604516
53351.16,21.093567,0.060665857
53628.37,20.947903,0.073262826
53635.38,20.788647,0.059932042
53638.41,20.875051,0.0419759
53639.42,20.834349,0.040483892
53640.38,20.88227,0.05044485
53641.42,20.82954,0.039830424
53663.36,20.967472,0.10169209
53663.44,20.654922,0.070487134
53664.37,21.120255,0.11921251
53665.34,20.874748,0.0687741
53665.44,20.85768,0.068767
53668.35,20.966333,0.06540425
53668.43,20.902573,0.09399676
53669.33,20.81053,0.08468178
53669.44,20.810959,0.0659712
53671.42,20.801306,0.04974914
53673.32,20.894054,0.03779285
53675.32,20.916533,0.054365173
53676.41,20.737345,0.0825463
53677.34,20.899998,0.036916696
53679.38,20.909164,0.06282531
53680.33,20.998886,0.050434984
53681.37,21.133404,0.05010326
53683.38,20.9327,0.052784204
53699.35,20.911963,0.051319607
53704.31,20.833157,0.047599968
53989.41,21.014193,0.08950136
53994.42,20.806078,0.044414002
53995.45,20.743946,0.035134934
54000.38,20.879128,0.055513415
54007.43,20.822544,0.044926137
54008.36,20.758738,0.04583369
54009.36,20.788307,0.033894237
54010.36,20.790648,0.032453693
54011.42,20.86297,0.033623975
54012.35,20.7336,0.058620907
54012.43,20.830341,0.04448348
54025.42,20.68179,0.052467708
54028.43,20.663395,0.052773166
54029.43,20.854609,0.04341669
54030.38,20.817522,0.036560837
54031.34,20.782553,0.041098647
54035.43,20.847765,0.06691272
54036.34,20.801222,0.052259035
54037.33,20.741383,0.030288626
54039.34,20.798712,0.043407902
54040.35,20.887112,0.0621935
54041.31,20.705978,0.060957894
54047.38,20.538584,0.14555463
54048.33,20.8991,0.053654123
54049.37,20.84933,0.06405554
54052.34,20.775043,0.071677886
54053.35,20.735567,0.062152877
54055.35,20.93327,0.053595833
54056.34,20.829763,0.048920076
54058.33,20.784634,0.04776198
54060.36,20.737656,0.080924295
54065.33,20.946724,0.099911064
54068.32,20.899668,0.091237746
54346.41,21.147863,0.096816875
54348.42,21.073753,0.06420416
54355.43,21.110146,0.04831703
54365.41,21.040249,0.04070473
54376.42,20.990324,0.047777437
54381.43,21.083424,0.042555332
54384.43,21.05052,0.0493159
54385.42,21.002804,0.045916215
54386.42,21.073103,0.05140126
54392.42,20.962357,0.07671433
54393.43,20.972885,0.09791973
54394.41,21.064047,0.08697952
54396.43,21.035965,0.10663301
54403.34,21.59347,0.39395037
54405.39,21.070406,0.064965844
54406.33,21.0497,0.047466185
54412.36,21.02848,0.045384992
54416.33,21.061264,0.04016471
54421.33,21.058733,0.06898333
54423.31,21.189692,0.07755238
54433.33,21.03507,0.12715673
