mjd,mag,magerr
52172.3,20.269558,0.13007872
52172.35,20.912361,0.22997059
52197.25,20.486027,0.1452079
52231.13,20.233847,0.0996975
52552.24,20.516552,0.1588292
52557.24,20.277933,0.14713831
52558.25,20.47853,0.14405958
52577.14,20.382868,0.19447125
52578.14,20.75227,0.17211354
52586.14,20.820848,0.2338211
52929.17,20.924519,0.19084924
52931.15,21.172394,0.29539007
52934.15,21.36384,0.34364438
52935.15,20.291641,0.14558545
52936.14,20.596424,0.14221145
53270.21,20.667952,0.1725774
53272.26,20.930807,0.2738634
53286.23,20.600872,0.1598495
53288.18,20.64046,0.15359545
53294.21,21.566402,0.72328615
53302.18,20.606928,0.22200438
53312.14,20.608332,0.2593223
53314.14,20.5799,0.19363262
53623.23,21.00837,0.22323543
53625.25,20.416788,0.11871602
53626.22,20.833551,0.19580498
53628.2,20.650856,0.2565808
53635.21,20.45268,0.14185707
53654.23,21.162405,0.27560326
53663.19,20.749054,0.14672318
53666.17,20.67482,0.19391043
53668.18,22.240133,0.7682589
53669.17,20.55571,0.16653965
53670.19,21.102976,0.25929505
53673.15,20.81659,0.22227536
53674.15,20.821964,0.20141852
53675.15,20.748114,0.20052996
53676.24,20.639812,0.13749588
53677.17,20.601986,0.13338865
53680.16,20.640688,0.14960492
53681.2,20.679625,0.13232468
53685.16,20.94211,0.28339952
53687.2,21.170364,0.3217995
53693.16,20.546824,0.1540676
53697.16,21.96705,0.71617365
53700.16,20.35269,0.13867551
53704.14,20.782722,0.19857226
53705.14,20.869581,0.2190175
53989.24,20.411167,0.14224845
53993.3,20.884216,0.195141
53995.23,19.939304,0.12258238
53996.24,19.849815,0.12111834
54000.22,20.738195,0.2267857
54005.24,20.774635,0.17912342
54007.27,20.86194,0.18961589
54009.19,20.670994,0.16416828
54010.19,20.462252,0.1347605
54011.25,20.667028,0.15228829
54012.18,20.403803,0.17584345
54019.2,20.596878,0.11151463
54020.19,20.247372,0.14754367
54022.24,20.42266,0.11974873
54025.25,19.74731,0.17440015
54028.18,20.712442,0.2148421
54029.18,20.574497,0.15014476
54030.18,20.472414,0.13215947
54031.17,20.483261,0.20794018
54035.26,20.361506,0.17401466
54036.17,20.44249,0.1746237
54037.16,21.112585,0.28708726
54039.17,20.349333,0.17836209
54040.18,20.506067,0.25661305
54048.17,20.485935,0.11568704
54050.16,21.113739,0.5149767
54052.17,21.046736,0.34319308
54053.17,20.682003,0.23329566
54054.19,21.02086,0.6556725
54055.17,20.277178,0.13868487
54056.17,20.584942,0.32314107
54058.17,20.81896,0.21439739
54059.17,20.435724,0.1828715
54060.19,20.577988,0.17182434
54063.16,21.1053,0.42816073
54348.24,20.489906,0.1938957
54356.26,20.58771,0.17004803
54357.21,20.383715,0.16841954
54365.21,20.478554,0.22575836
54365.24,20.665422,0.17976366
54373.31,20.633226,0.23517932
54376.27,20.278574,0.18208747
54379.25,20.507385,0.12617366
54382.25,20.49799,0.2198379
54385.26,20.858053,0.2420817
54386.25,21.122347,0.23920111
54387.26,20.501253,0.18547389
54393.24,20.668873,0.13676916
54394.24,20.867807,0.3442578
54403.17,20.86417,0.23918563
54404.17,20.550756,0.16603225
54406.16,20.73749,0.19532533
54407.17,20.797112,0.48889592
54410.17,21.293962,0.65444356
54411.12,20.51678,0.16851495
54412.17,21.127983,0.3414061
54413.16,20.47448,0.19316444
54416.16,20.606226,0.15068641
54418.16,20.56653,0.1699707
54421.17,20.99221,0.2633551
54422.17,20.646902,0.19964622
54424.16,20.863611,0.20882583
54425.16,20.836617,0.37399036
54431.17,20.377893,0.34377652
54433.17,20.670488,0.21340813
