mjd,mag,magerr
51818.39,21.915344,0.067100614
51875.22,21.82286,0.06414419
52171.38,21.566998,0.083175614
52173.36,21.637766,0.0652465
52224.34,21.817318,0.055909805
52225.3,21.759617,0.053867176
52234.29,21.743052,0.066228926
52261.26,21.739447,0.058051474
52287.14,21.761126,0.07281357
52288.13,21.771643,0.06405352
52522.44,21.984386,0.08847933
52551.41,21.969135,0.07946098
52558.44,21.940321,0.056827355
52578.31,21.951706,0.056927793
52585.28,22.038555,0.073884994
52908.4,22.362194,0.09809997
52934.34,22.206459,0.09067192
52935.34,22.313755,0.09509589
52936.33,22.253134,0.07547705
52963.26,22.358328,0.08059724
53270.4,21.993185,0.0613123
53272.45,22.051752,0.07716558
53288.37,21.954887,0.063508734
53296.37,21.90753,0.076828174
53298.42,21.801659,0.057320107
53312.32,21.80254,0.14628714
53319.31,21.803905,0.08605037
53351.19,21.661095,0.069231756
53616.43,21.76922,0.0665058
53622.44,21.66161,0.04486061
53627.4,21.752254,0.060401376
53634.39,21.859903,0.21659303
53635.4,21.995218,0.1906176
53638.43,21.819054,0.09002954
53639.44,21.768194,0.08122659
53640.4,21.816252,0.075300545
53646.46,21.937193,0.07190789
53663.46,21.91573,0.29357764
53664.39,22.172758,0.26413587
53665.46,21.770786,0.16608758
53666.45,21.594866,0.11331189
53668.37,21.80222,0.12198912
53669.35,22.027544,0.11211159
53669.46,21.711515,0.11553831
53670.37,21.671328,0.070545465
53670.45,21.988588,0.12702532
53671.44,21.671368,0.07075496
53673.34,21.789412,0.051794726
53674.34,21.759394,0.071446836
53675.34,21.787086,0.05876089
53676.43,21.79517,0.07370031
53677.36,21.709776,0.05018113
53679.4,21.67208,0.06711391
53681.39,22.001244,0.07371334
53686.35,21.81077,0.20787102
53697.35,21.65516,0.08533771
53700.35,21.751245,0.06409384
53705.33,21.802786,0.08828994
53975.42,21.478401,0.05323929
53989.43,21.749472,0.17229773
53994.44,21.507517,0.059273873
53996.43,21.26473,0.058873594
53997.45,21.494026,0.040711932
54007.45,21.424263,0.048471518
54008.38,21.501738,0.069850035
54009.45,21.434608,0.03924043
54010.38,21.469809,0.036848646
54011.44,21.400402,0.039872374
54012.37,21.4286,0.08753959
54012.45,21.39904,0.052703086
54020.41,21.290026,0.09990139
54024.46,21.364618,0.10591573
54025.44,21.098238,0.055018812
54028.45,21.40381,0.050707463
54029.45,21.509184,0.052700877
54030.4,21.451052,0.039796166
54031.36,21.385372,0.040705074
54035.45,21.471552,0.06658253
54036.36,21.389505,0.064540505
54037.35,21.415363,0.0395073
54039.36,21.425411,0.044603962
54040.37,21.408028,0.049900457
54041.33,21.328287,0.10687962
54041.4,21.204252,0.06875375
54048.38,21.168188,0.1062026
54049.39,21.332737,0.12132517
54050.35,21.438007,0.12638585
54052.36,21.569332,0.12412382
54053.37,21.320105,0.06365215
54055.37,21.505632,0.060920943
54056.36,21.381872,0.046978362
54058.35,21.400375,0.06014268
54059.35,21.40486,0.054196388
54060.38,21.36857,0.05660913
54061.37,21.294739,0.07313899
54062.36,21.463879,0.05008416
54068.34,21.387787,0.08528833
54348.44,21.411142,0.062778056
54357.4,21.400677,0.04098566
54362.45,21.3532,0.047322888
54376.44,21.403515,0.059255008
54382.43,21.333698,0.050023146
54384.45,21.365334,0.06739119
54385.45,21.283825,0.04349248
54386.44,21.261484,0.04089447
54387.45,21.485905,0.16075866
54391.45,21.23794,0.08142686
54392.44,21.230986,0.044925295
54393.45,21.268635,0.05209434
54394.43,21.36758,0.07483733
54396.31,21.21244,0.20994836
54396.45,21.17678,0.06994952
54403.36,21.322481,0.10153932
54406.35,21.165546,0.04303304
54409.36,21.192059,0.035764974
54412.38,21.25667,0.053733096
54413.35,21.314785,0.080244325
54415.36,21.286234,0.03906226
54416.35,21.247068,0.03586741
54417.35,21.234419,0.04234834
54418.35,21.189081,0.047202896
54421.36,21.28078,0.05168654
54422.36,21.21175,0.061290096
54423.33,21.188917,0.046268176
54424.29,21.152987,0.06684599
54433.36,21.428371,0.21092151
