mjd,mag,magerr
51818.4,20.376028,0.025066797
51875.23,20.369215,0.0384023
52171.39,20.417578,0.030669928
52171.47,20.415241,0.02581617
52173.37,20.396317,0.03164623
52224.35,20.4439,0.03301482
52225.31,20.439669,0.026006972
52234.31,20.442093,0.032532223
52261.27,20.446072,0.031732783
52287.15,20.47357,0.028437253
52288.15,20.437744,0.025089195
52522.45,20.326626,0.029698031
52551.42,20.350279,0.047377516
52552.47,20.369516,0.03047442
52557.44,20.382757,0.033848494
52558.46,20.384281,0.022299007
52578.33,20.344746,0.02096525
52585.29,20.37914,0.025651889
52585.34,20.348928,0.028571894
52908.42,20.512568,0.033441417
52910.43,20.560013,0.029665358
52912.4,20.506548,0.02909815
52934.35,20.490906,0.02499531
52935.35,20.514782,0.027788742
52936.34,20.531391,0.027916271
52963.28,20.549206,0.025268545
53270.41,20.521147,0.0251167
53272.46,20.4983,0.030705102
53286.43,20.440199,0.028768571
53288.39,20.518343,0.02665471
53294.43,20.598623,0.029464789
53296.38,20.484417,0.0396611
53298.43,20.419907,0.02651489
53302.38,20.431547,0.036750183
53312.34,20.359697,0.043083176
53314.34,20.368631,0.03281208
53319.33,20.378355,0.033091083
53616.44,20.498209,0.038158055
53622.46,20.515268,0.022846553
53627.41,20.454725,0.026407175
53635.41,20.536135,0.050925154
53638.45,20.462845,0.039403092
53639.45,20.406239,0.03142229
53640.41,20.536083,0.031165622
53646.47,20.495855,0.026751813
53657.46,20.463963,0.029132923
53663.39,20.290188,0.064379565
53663.47,20.371151,0.073883384
53664.41,21.07596,0.14297368
53665.37,20.397642,0.040253133
53665.47,20.463507,0.06747273
53666.46,20.475506,0.04332591
53668.38,20.45278,0.05272992
53668.46,20.391727,0.04681741
53669.37,20.46366,0.048601974
53669.47,20.449608,0.045546513
53671.45,20.460485,0.034271743
53673.36,20.453056,0.029481074
53674.35,20.406076,0.02975834
53675.35,20.38388,0.027975485
53676.44,20.434784,0.031456504
53680.36,20.449354,0.031090764
53681.4,20.53171,0.031355344
53683.42,21.443953,0.04962458
53686.36,20.399733,0.061022192
53696.37,20.457865,0.041033696
53697.36,20.411625,0.0368139
53699.38,20.491737,0.03904798
53975.43,20.752687,0.045271687
53989.44,20.251104,0.04884065
53994.45,20.29996,0.026724758
53996.44,20.058575,0.044834726
53997.47,20.227077,0.032130174
54000.42,20.26893,0.035175662
54007.47,20.190153,0.026701614
54008.4,20.236057,0.038459048
54009.39,20.211039,0.025649318
54009.47,20.25118,0.020227408
54010.39,20.172928,0.019627491
54011.46,20.230944,0.03008586
54012.39,20.211666,0.03580827
54012.47,20.20248,0.027506376
54020.42,20.17485,0.04010546
54024.47,20.154509,0.041127473
54025.45,19.960863,0.025356494
54028.46,20.134476,0.028978437
54029.46,20.151525,0.026870862
54030.42,20.12208,0.033280455
54031.37,20.178366,0.023545876
54035.46,20.152248,0.024477528
54036.38,20.155449,0.030199666
54037.37,20.126345,0.022105465
54039.38,20.189753,0.025802629
54040.38,20.14482,0.018774778
54041.35,20.12627,0.039152242
54041.42,20.138275,0.028909901
54047.41,20.141663,0.06555992
54048.4,20.172869,0.041230008
54049.41,20.168829,0.048522234
54050.37,20.087027,0.05247521
54052.37,20.080797,0.032696735
54053.39,20.035517,0.02803828
54055.39,20.07159,0.036157403
54056.37,20.181974,0.02703099
54058.37,20.145601,0.033198006
54059.37,20.101435,0.031643115
54060.39,21.122486,0.1420018
54061.38,20.04597,0.042831134
54062.37,20.158825,0.025036776
54065.37,20.13394,0.031034522
54068.35,20.211258,0.040860046
54346.45,20.070568,0.037143804
54357.41,20.017422,0.050111465
54362.46,20.06036,0.019476512
54365.44,20.08277,0.027793678
54376.46,20.173147,0.033673484
54381.46,20.075134,0.02599979
54382.44,20.078403,0.027823815
54385.46,20.067753,0.02575108
54386.45,20.07667,0.026988989
54387.46,20.08175,0.024948165
54391.46,20.045012,0.07355418
54392.46,20.060328,0.029519193
54393.46,20.0424,0.023778848
54394.44,20.030745,0.03531142
54396.32,19.973343,0.05900902
54396.46,20.07779,0.034193896
54402.45,20.161291,0.07017179
54403.37,20.2647,0.07669272
54404.43,20.228296,0.18285386
54406.37,20.129324,0.025162745
54409.37,20.105085,0.02275356
54411.32,20.114122,0.03853759
54412.39,20.034855,0.02617997
54413.37,20.107977,0.025493294
54415.38,20.116442,0.020990115
54416.36,20.133904,0.03129979
54421.37,20.090782,0.028154291
54422.37,20.059732,0.02587804
54423.35,20.060602,0.021576835
54424.31,20.052402,0.030206453
54433.37,19.972733,0.055204574
