mjd,mag,magerr
52170.39,20.51352,0.058308877
52196.39,20.80913,0.0895437
52207.35,20.575867,0.061327327
52224.28,20.625345,0.05997409
52225.25,20.48394,0.055741057
52231.27,20.539064,0.061618414
52234.24,20.51972,0.055786606
52261.2,20.50788,0.061285257
52282.13,20.386486,0.06250425
52287.08,20.68416,0.072557785
52288.08,20.664993,0.06910555
52522.38,20.616047,0.059862535
52551.36,20.452059,0.06289754
52552.4,20.587162,0.0652894
52557.38,20.52695,0.059009846
52558.39,20.591553,0.08357054
52576.22,20.587294,0.061154988
52577.28,20.542492,0.055730347
52585.22,20.467026,0.06089913
52908.35,20.639591,0.059970066
52910.36,20.583973,0.05138078
52912.33,20.54596,0.07360571
52934.28,20.343565,0.055353787
52935.29,20.484835,0.062544025
52936.28,20.53118,0.057824824
52963.21,20.507837,0.058506962
52971.2,20.587551,0.061550964
53272.39,20.517998,0.0650815
53286.36,20.771944,0.08531822
53288.32,20.638569,0.067688614
53296.31,20.28745,0.06751938
53298.36,20.655437,0.07465788
53312.27,20.370935,0.095872484
53314.27,20.693396,0.07705335
53351.13,20.638819,0.06996689
53628.34,20.543688,0.076745465
53635.35,20.623768,0.061789565
53637.34,20.91282,0.09972803
53638.38,20.4611,0.055738095
53639.38,20.525717,0.053883396
53640.34,20.688078,0.07249814
53641.38,20.580042,0.051476844
53646.41,21.626978,0.12038066
53663.33,20.664257,0.0801941
53668.32,20.541286,0.06844463
53669.3,20.52462,0.05366021
53669.4,20.4362,0.061342098
53671.39,20.762148,0.092320606
53673.29,20.45513,0.062039826
53674.29,20.597504,0.06756046
53675.29,20.711573,0.08039379
53676.37,20.520645,0.061093833
53677.31,20.666462,0.0719328
53680.29,20.587652,0.05888933
53681.34,20.658768,0.053967558
53685.3,20.609058,0.066206835
53693.3,20.648708,0.079505436
53697.3,20.675884,0.0607977
53698.29,20.614103,0.06064691
53705.28,20.664932,0.05510737
53975.37,20.59415,0.06791036
53990.38,20.823212,0.09136184
53994.39,20.479633,0.06146573
53995.39,20.539705,0.051526494
53996.37,20.394482,0.05096548
54000.35,20.527004,0.073512055
54007.4,20.716335,0.07376202
54008.33,20.723326,0.07223985
54009.32,20.581022,0.0604541
54010.33,20.716196,0.062320758
54011.39,20.475286,0.055863425
54020.33,20.52504,0.063576005
54024.41,20.200872,0.05674436
54025.39,20.552078,0.06433233
54028.4,20.522345,0.06346633
54029.32,20.613556,0.069298804
54030.32,20.588224,0.049325824
54031.31,20.77536,0.06822432
54036.31,20.44686,0.060802527
54037.3,20.532131,0.054678973
54039.31,20.69004,0.08946167
54040.31,20.622578,0.07185027
54041.28,20.63812,0.068944484
54048.3,20.61633,0.059768844
54049.34,20.574564,0.084100336
54052.31,20.269753,0.06332357
54053.31,20.48084,0.052266907
54055.3,20.764269,0.072390765
54056.31,20.667105,0.085669585
54058.3,20.580996,0.06426596
54059.3,20.422956,0.06285117
54060.32,20.37604,0.06682466
54062.31,20.523523,0.065561675
54063.29,20.683622,0.07123031
54348.39,20.404236,0.06267648
54357.34,20.564444,0.058650248
54359.34,20.684233,0.29430872
54365.38,20.570425,0.050782975
54376.39,20.518618,0.05714246
54381.39,20.49048,0.08586071
54382.37,20.257072,0.066255875
54384.4,20.65944,0.06584667
54385.39,20.51448,0.040612344
54386.39,21.057053,0.12345672
54391.39,20.120468,0.07004208
54393.4,20.67922,0.073709674
54394.38,20.629171,0.07460098
54402.39,20.403034,0.0643248
54406.3,20.528496,0.050660618
54411.26,20.535917,0.044279657
54412.32,20.515966,0.06390967
54413.3,20.431753,0.06062646
54416.3,20.689934,0.13242199
54421.3,20.41925,0.06227737
54422.3,20.519552,0.060646884
54423.28,20.485134,0.057912882
