mjd,mag,magerr
52196.27,21.362011,0.10939448
52197.28,21.203112,0.08088044
52225.13,21.268614,0.09126925
52231.17,21.331347,0.09186626
52253.16,21.542181,0.15518704
52552.28,21.26299,0.099076465
52557.28,21.157942,0.09121703
52558.29,21.249477,0.09171203
52577.18,21.441956,0.132087
52578.17,21.562067,0.14937267
52586.18,21.411673,0.12367256
52908.25,21.513563,0.11832052
52910.26,21.410095,0.08762089
52911.27,21.49239,0.11913422
52931.19,21.289766,0.08593906
52935.19,21.436329,0.11980808
52936.18,21.37063,0.10807673
52959.13,21.40433,0.080729604
52963.11,21.317238,0.08411196
53270.24,21.230091,0.09708862
53286.26,21.360125,0.11048492
53288.22,21.222473,0.07187399
53294.25,21.183277,0.1123326
53312.17,21.414404,0.13353239
53314.17,21.23134,0.10526411
53352.08,21.270878,0.1106459
53626.25,21.374865,0.12153521
53628.24,21.138205,0.14026949
53636.25,21.254147,0.12763898
53638.28,21.185144,0.07558338
53654.27,21.338522,0.10439282
53663.23,21.237625,0.095473625
53664.24,21.200275,0.1405759
53666.21,21.282251,0.093589805
53668.22,21.716526,0.20427942
53669.2,21.269554,0.094272874
53670.22,21.337143,0.1038146
53671.29,21.281569,0.11296777
53673.19,21.331585,0.10613274
53674.19,21.188967,0.09950923
53676.28,21.559185,0.11828154
53677.21,21.329453,0.08860839
53679.25,21.18856,0.11950593
53680.2,21.318314,0.10145142
53681.24,21.406649,0.09377943
53693.2,21.283154,0.13753603
53700.2,21.208492,0.11700509
53704.18,21.106915,0.08677614
53705.18,21.225643,0.08672005
53974.27,21.101292,0.06733518
53975.27,21.16744,0.10857727
53989.28,20.977962,0.098849155
53996.27,21.26184,0.10171904
53997.37,20.977627,0.08763284
53998.24,21.200506,0.07062809
54000.25,21.026096,0.10562966
54005.27,21.213573,0.08012477
54007.3,21.143778,0.11134396
54008.23,21.164148,0.08513988
54009.23,21.123316,0.08890145
54011.29,21.118847,0.10353722
54012.22,21.213997,0.14977248
54019.24,21.270163,0.14932236
54020.23,21.123861,0.11686563
54022.28,21.138552,0.12422164
54025.29,21.149439,0.13061787
54028.22,21.162325,0.10258217
54029.22,21.167694,0.10613329
54030.22,21.09958,0.07551619
54031.21,21.229107,0.096842945
54035.3,21.241423,0.14390907
54036.21,21.078785,0.09961764
54037.2,21.314674,0.14564988
54039.21,21.19941,0.11213295
54040.22,21.52247,0.23420592
54048.21,21.010622,0.08813734
54049.24,21.370068,0.20275593
54052.21,21.09732,0.13120745
54053.21,21.034962,0.09254632
54054.23,21.466942,0.28225982
54055.21,21.027308,0.088306166
54056.21,21.160109,0.17996189
54059.2,21.186588,0.15468049
54060.23,21.101887,0.09033133
54062.21,21.442371,0.2003393
54063.19,21.10039,0.10860541
54348.29,21.41274,0.12349478
54357.25,21.277803,0.0950564
54362.3,21.41026,0.13423543
54365.28,21.35988,0.14003256
54373.35,21.676695,0.27236277
54376.3,21.454077,0.11644411
54379.29,21.313322,0.07868455
54381.3,21.153858,0.094179764
54385.29,21.41826,0.095835514
54386.29,21.433159,0.09828818
54387.29,21.37624,0.12918298
54393.28,21.216703,0.08577129
54403.21,21.129606,0.11618441
54406.2,21.477093,0.12649588
54407.21,21.830881,0.38285875
54411.16,21.149607,0.075437464
54412.2,21.308716,0.10564851
54413.2,21.112232,0.1004348
54415.2,21.126114,0.07094551
54416.2,21.324854,0.10483245
54418.2,21.071589,0.08520863
54421.21,21.153471,0.13117044
