mjd,mag,magerr
51818.39,18.11522,0.016177787
51875.22,18.174597,0.026164996
52171.45,18.584026,0.033893567
52173.36,18.5671,0.021150237
52224.34,18.576796,0.022642044
52225.3,18.578661,0.015592327
52287.14,18.126453,0.02388476
52288.14,18.165415,0.021033904
52522.44,18.011972,0.021169972
52551.41,18.183413,0.029168952
52552.46,18.143738,0.01422062
52557.43,18.199629,0.031602465
52558.44,18.1882,0.015223608
52578.31,18.164738,0.01803513
52585.28,18.088373,0.024941413
52910.41,18.596949,0.02512555
52934.34,18.595402,0.01314951
52935.34,18.608826,0.022537975
52936.33,18.610798,0.019431861
52963.26,18.618734,0.013288362
53288.37,18.341066,0.022441665
53298.42,18.286377,0.022369597
53312.33,18.355404,0.022350784
53314.33,18.365898,0.025297342
53351.19,18.3873,0.028055338
53622.44,17.896484,0.014100677
53627.4,17.838337,0.020336887
53628.39,17.854918,0.02435914
53634.39,17.77105,0.011167077
53638.43,17.816736,0.018509768
53640.4,17.899588,0.01526107
53646.46,18.141918,0.02035548
53663.46,17.806732,0.02596037
53664.4,17.956745,0.016252015
53665.46,17.898256,0.018884828
53668.45,17.84656,0.015727699
53669.36,17.814444,0.019267868
53669.46,17.912941,0.01824295
53670.46,17.910995,0.020439135
53671.44,17.870075,0.02310505
53674.34,17.90336,0.024236688
53675.34,17.915781,0.024975145
53676.43,17.881945,0.02821475
53677.36,17.92265,0.027115528
53679.4,17.887808,0.018526996
53680.35,17.914328,0.011159586
53681.39,18.038568,0.014027211
53686.35,17.92607,0.015684443
53697.35,17.998224,0.021585245
53699.37,18.019789,0.018996889
53700.35,17.953825,0.013879553
53705.34,17.98133,0.017003123
53975.42,17.902864,0.015845388
53989.43,17.977852,0.014045937
53994.44,17.979252,0.018730184
53996.43,17.808758,0.03262703
54000.41,17.901516,0.023658922
54007.46,18.002752,0.02943205
54008.39,18.002327,0.011853499
54009.38,18.009787,0.016147235
54009.45,18.000492,0.010652086
54010.38,17.96503,0.014983262
54011.44,18.02531,0.035240848
54012.37,17.984997,0.017220102
54012.46,17.953867,0.024139715
54019.44,17.967234,0.02082384
54024.46,17.9555,0.019953832
54025.44,17.77057,0.016440045
54028.45,17.934896,0.02215969
54029.45,17.997965,0.020134212
54030.41,18.037035,0.018478056
54031.36,17.975668,0.034304608
54035.45,17.975374,0.015704913
54039.36,18.023207,0.025880437
54040.37,18.01412,0.022038162
54041.33,18.0169,0.011300434
54047.4,18.014702,0.016834928
54049.4,17.961546,0.015010218
54050.36,17.897465,0.013155217
54052.36,17.961021,0.019251887
54053.38,17.974844,0.020264918
54056.36,17.884605,0.018477164
54058.36,17.941753,0.01568622
54059.36,17.877731,0.03685527
54060.38,17.94364,0.031837936
54061.37,17.886349,0.05912501
54062.36,17.916325,0.016943902
54065.35,17.9126,0.017409308
54068.34,17.8584,0.017671406
54346.44,18.257858,0.016514352
54357.4,18.265055,0.017534262
54362.45,18.265146,0.016442634
54365.43,18.1944,0.023720786
54376.44,18.208513,0.01633205
54381.45,18.217066,0.017280133
54382.43,18.297655,0.04440991
54384.46,18.212814,0.020352205
54385.45,18.206232,0.03431361
54386.44,18.273418,0.018578798
54387.45,18.32237,0.036382336
54391.45,18.219896,0.02024982
54392.44,18.267822,0.027276052
54393.45,18.234612,0.02511836
54394.43,18.255299,0.013910177
54396.31,18.386559,0.06683134
54396.45,18.25446,0.018174525
54402.44,18.293337,0.02512088
54403.36,18.358665,0.013189542
54404.42,18.84314,0.06913378
54409.36,18.389809,0.021728776
54411.31,18.37635,0.022349928
54413.35,18.502789,0.07397645
54415.37,18.393326,0.025284953
54417.36,18.359346,0.028743427
54418.35,18.403448,0.024772407
54421.36,18.407818,0.02488371
54422.36,18.379778,0.016774414
54424.29,18.384888,0.020508654
