mjd,mag,magerr
51818.4,19.430964,0.023987055
51875.23,19.33175,0.025422132
52171.39,19.462751,0.025868755
52171.47,19.486597,0.022529615
52173.37,19.517687,0.030477023
52224.35,19.333996,0.026743012
52225.31,19.399677,0.020135952
52234.3,19.357567,0.022284077
52261.27,19.439571,0.020547662
52287.15,19.398222,0.024010018
52288.15,19.406221,0.020757599
52522.45,19.328285,0.022324756
52551.42,19.359325,0.02412137
52552.47,19.397196,0.022593588
52557.44,19.36181,0.025586039
52558.45,19.358896,0.024501925
52578.33,19.33821,0.020379432
52585.29,19.328295,0.020816006
52585.34,19.311104,0.020361
52908.42,19.202211,0.022931077
52910.43,19.22474,0.027850451
52912.4,19.300196,0.028419655
52934.35,19.297798,0.02299372
52935.35,19.273203,0.023945093
52936.34,19.24394,0.022162413
52963.28,19.242378,0.0203454
53270.41,19.342075,0.022148125
53272.46,19.347263,0.025638903
53286.43,19.275215,0.024361398
53288.39,19.286013,0.021817718
53294.43,19.28334,0.026718898
53296.38,19.264647,0.025417872
53298.43,19.182508,0.023794074
53302.38,19.231304,0.02240423
53312.34,19.147171,0.025654437
53314.34,19.139744,0.023413325
53616.44,19.401062,0.027063826
53635.41,19.401735,0.031994537
53638.45,19.420696,0.024681257
53639.45,19.432121,0.02515347
53640.41,19.502739,0.022712927
53646.47,19.543291,0.023544736
53657.45,19.454205,0.025374955
53663.39,19.39781,0.029369215
53663.47,19.37631,0.03437867
53664.41,20.030132,0.08810722
53665.37,19.38073,0.02516499
53665.47,19.43842,0.038056593
53666.46,19.415707,0.022255732
53668.38,19.370613,0.030720862
53668.46,19.47531,0.03345125
53669.37,19.410448,0.027300652
53669.47,19.357286,0.03236071
53671.45,19.475601,0.025988115
53673.36,19.460466,0.021009903
53674.35,19.431208,0.027520578
53675.35,19.387056,0.024516512
53676.44,19.487267,0.02476423
53680.36,19.430199,0.025458876
53681.4,19.59712,0.025252355
53683.42,20.32338,0.048165277
53686.36,19.41348,0.03314543
53696.37,19.474611,0.025988208
53697.36,19.47092,0.025038105
53699.38,19.453712,0.02421405
53975.43,19.48836,0.037892647
53989.44,19.391117,0.028982088
53994.45,19.507702,0.023787063
53996.44,19.519733,0.030106012
53997.46,19.460373,0.02274501
54000.42,19.497967,0.029542435
54007.47,19.445528,0.026303684
54008.4,19.3908,0.05599483
54009.39,19.42982,0.021328963
54009.47,19.504496,0.022331547
54011.46,19.473518,0.023416556
54012.38,19.539387,0.030262837
54012.47,19.539202,0.029936975
54020.42,19.452044,0.030771088
54024.47,19.429176,0.03332863
54025.45,19.42652,0.026618518
54028.46,19.488674,0.030480204
54029.46,19.515219,0.02682028
54030.42,19.522936,0.02581767
54031.37,19.457047,0.029725827
54035.46,19.442362,0.030412948
54036.38,19.455412,0.03303814
54037.37,19.547785,0.026226697
54039.37,19.465712,0.024958175
54040.38,19.543018,0.02461576
54041.34,19.469893,0.028909579
54041.42,19.49495,0.027816465
54047.41,19.506634,0.04035356
54048.4,19.542439,0.031563055
54049.41,19.501451,0.034620218
54050.37,19.572021,0.04630945
54052.37,19.538712,0.033934146
54053.39,19.483315,0.03349164
54055.38,19.484686,0.029396875
54056.37,19.627184,0.029167876
54058.37,19.55953,0.030344438
54059.37,19.566784,0.036198918
54060.39,19.607874,0.076206416
54061.38,19.721003,0.06994536
54062.37,19.604305,0.026858196
54065.37,19.525503,0.026727427
54068.35,19.560795,0.04029179
54346.45,19.721098,0.0314641
54348.45,19.63314,0.029339937
54365.44,19.696716,0.025984067
54376.45,19.625036,0.02887277
54381.46,19.652632,0.028260998
54382.44,19.596165,0.030877583
54385.46,19.641394,0.023874773
54386.45,19.6335,0.024664206
54387.46,19.615467,0.032482143
54391.46,19.67115,0.042625006
54392.45,19.600872,0.029690959
54393.46,19.603313,0.031314313
54394.44,19.63594,0.05680633
54396.32,19.60551,0.051481478
54396.46,19.546532,0.05086928
54402.45,19.573767,0.042253222
54403.37,19.543869,0.050788656
54404.43,19.492155,0.061535966
54406.36,19.584347,0.024392499
54409.37,19.47015,0.025515148
54412.39,19.490662,0.039153658
54413.36,19.546942,0.03915992
54415.38,19.587383,0.023716161
54416.36,19.531557,0.02770412
54417.37,19.534342,0.023376925
54418.36,19.589403,0.02927469
54421.37,19.533754,0.036036734
54422.37,19.567545,0.037350766
54423.35,19.47978,0.025771381
54433.37,19.520016,0.03929878
