mjd,mag,magerr
51818.37,21.615618,0.062432438
51875.2,21.601297,0.057739068
52170.42,21.387175,0.04502497
52173.33,21.27365,0.058358777
52224.31,21.356749,0.04578432
52225.28,21.361189,0.041333675
52234.27,21.242367,0.04235472
52261.23,21.357542,0.051470026
52288.11,21.587936,0.05694971
52551.38,21.9858,0.07565887
52557.4,21.800156,0.06397846
52558.42,21.840534,0.055286165
52576.25,21.817429,0.067669876
52578.29,21.789244,0.06602376
52585.25,21.674898,0.058084227
52908.38,21.826494,0.058274504
52910.39,21.921999,0.08519048
52912.36,21.83129,0.060236994
52934.31,21.907637,0.06804595
52935.32,21.975769,0.08584917
52963.24,21.951494,0.056645367
53270.37,21.951565,0.07133889
53272.42,21.846296,0.069548525
53286.39,21.84258,0.07710973
53288.35,21.959366,0.063257866
53296.34,21.803616,0.08054792
53298.39,22.082357,0.078397
53302.34,21.858973,0.14955623
53312.3,21.868755,0.16687565
53314.3,21.54711,0.07702402
53622.42,22.342297,0.08254487
53635.38,22.879852,0.39269426
53638.41,22.15795,0.10103191
53639.41,22.156296,0.10231469
53640.37,22.239048,0.09843231
53646.43,22.360851,0.09623214
53655.35,22.470655,0.10069279
53663.44,22.022127,0.26798502
53665.33,22.562012,0.3543169
53668.35,22.190266,0.15888247
53668.42,21.888798,0.17400132
53669.43,22.513569,0.22588797
53671.41,22.089117,0.10006578
53673.32,22.265652,0.076625034
53674.31,22.08103,0.10535038
53676.4,22.293354,0.1413986
53680.32,22.3218,0.0866512
53681.37,22.446007,0.0997511
53683.38,22.442358,0.12133696
53697.32,22.38478,0.161485
53699.35,22.412764,0.145832
53704.31,22.309837,0.12460726
53975.39,22.37367,0.12519307
53993.41,22.051933,0.11826102
53994.42,21.997204,0.08899106
53995.44,21.992096,0.08157177
53996.4,21.812696,0.07405389
54000.38,22.065594,0.08014068
54007.43,22.286575,0.09038682
54008.36,22.172054,0.0966547
54009.35,22.207624,0.073310055
54010.36,22.314833,0.06784047
54011.42,22.450743,0.07558973
54020.35,22.020178,0.15946555
54024.44,22.353941,0.13989866
54025.42,22.24709,0.12201401
54028.42,22.216368,0.10942355
54029.43,22.257994,0.10235667
54030.35,22.07262,0.063639335
54030.38,22.322014,0.07569593
54031.33,22.307379,0.08113952
54036.34,22.276505,0.12097017
54037.33,22.432215,0.0806221
54041.31,22.118217,0.22816499
54048.33,22.557417,0.24738155
54052.34,22.268446,0.22278528
54055.35,22.172194,0.10140711
54056.34,22.203875,0.09980587
54058.33,22.377335,0.11534628
54059.33,22.09714,0.09544007
54062.34,22.115913,0.08158404
54065.33,22.19103,0.15742444
54346.41,21.907402,0.19358663
54348.42,21.848114,0.0968437
54355.43,21.708195,0.05340175
54357.37,21.892916,0.053699926
54362.42,21.717676,0.048343536
54365.4,21.88059,0.05354159
54381.42,21.72967,0.049443103
54382.4,21.849585,0.07886968
54385.42,21.943178,0.07191822
54387.42,21.968298,0.11922627
54391.42,21.949963,0.16119537
54392.42,21.93108,0.095211364
54394.4,21.813345,0.09171333
54396.42,21.707602,0.16533737
54405.39,22.06584,0.13733532
54406.33,22.04237,0.08660317
54411.29,22.028158,0.069974154
54412.35,22.159964,0.08152788
54413.33,21.800825,0.09493629
54415.34,21.9462,0.06351209
54416.33,21.909515,0.060465652
54417.33,22.023605,0.06524964
54418.33,21.871933,0.08194554
54421.33,22.079771,0.09859874
54422.33,22.093603,0.10125011
54423.31,22.037935,0.14255443
