mjd,mag,magerr
51818.35,21.018461,0.052095488
52170.4,20.930536,0.032002855
52173.32,20.877493,0.040112812
52196.4,20.901178,0.038305975
52224.3,20.945984,0.027410554
52225.26,20.901934,0.032571454
52231.28,20.923994,0.03348248
52234.25,20.947,0.033357862
52282.14,20.676619,0.09346939
52287.1,20.856695,0.0322164
52288.1,20.876127,0.045932177
52522.4,21.005423,0.035343017
52551.37,20.810358,0.030825457
52552.42,20.850655,0.04580725
52557.39,20.851894,0.03192094
52558.4,20.870153,0.055275917
52576.24,20.754742,0.03306426
52577.29,20.754854,0.030913599
52585.24,20.841349,0.0306259
52910.37,20.594229,0.032617085
52912.34,20.675112,0.04060906
52934.3,20.53641,0.043082584
52935.3,20.557182,0.034920152
52936.29,20.603512,0.0264368
52963.22,20.516094,0.024733908
52971.21,20.588476,0.02931158
53286.37,20.493795,0.03816901
53288.33,20.520355,0.022645684
53294.38,20.369135,0.044479433
53296.33,20.49726,0.040853664
53298.38,20.515842,0.024527224
53302.33,20.366419,0.045787476
53312.28,20.39579,0.05676309
53314.29,20.50788,0.038349085
53351.15,20.472591,0.03869468
53622.4,20.562271,0.029664433
53628.35,20.510439,0.057276703
53635.36,20.491438,0.047422964
53637.35,20.521067,0.042712953
53638.39,20.573906,0.033850398
53640.36,20.618176,0.027361555
53641.4,20.464079,0.030136209
53646.42,20.9665,0.03530827
53655.33,20.462208,0.025479939
53663.34,20.41789,0.052528057
53664.36,20.79523,0.081937596
53665.42,20.506971,0.051692806
53666.41,20.37875,0.040776245
53668.33,20.337156,0.048330233
53669.31,20.400328,0.027593154
53669.42,20.426111,0.038118593
53671.4,20.334833,0.043103985
53674.3,20.343126,0.031422265
53675.3,20.475609,0.041424017
53676.39,20.443066,0.03705729
53677.32,20.488754,0.024943063
53680.31,20.412006,0.031104991
53681.35,20.532291,0.032619268
53693.31,20.399681,0.0822466
53697.31,20.449083,0.038354013
53698.31,21.128275,0.051838785
53704.29,20.456383,0.03023629
53975.38,20.497341,0.034838147
53989.39,20.493141,0.06931056
53993.39,20.569782,0.1071899
53994.4,20.563843,0.02926586
53995.43,20.307604,0.025956156
53996.39,20.296652,0.08335971
54000.36,20.456413,0.076415725
54007.41,20.512989,0.032279924
54008.35,20.55091,0.025428629
54009.34,20.593056,0.02364872
54010.34,20.645023,0.033495434
54012.33,20.522688,0.061397098
54020.34,20.525946,0.052196436
54024.42,20.515337,0.035263974
54025.4,20.371914,0.038284127
54028.41,20.570234,0.033671137
54029.33,20.514763,0.030401971
54030.33,20.578016,0.026780479
54031.32,20.539654,0.02448849
54035.41,20.580166,0.0352754
54036.32,20.405321,0.04513407
54037.31,20.496777,0.03255873
54039.32,20.594627,0.029108755
54040.33,20.688353,0.0581351
54041.29,20.563889,0.056985386
54047.36,20.383724,0.13456975
54048.32,20.601452,0.05195311
54049.35,20.63421,0.0657319
54052.32,20.549585,0.060167104
54053.32,20.67732,0.030010108
54053.33,20.62949,0.033306833
54055.32,20.56241,0.030741641
54055.33,20.561703,0.036646772
54056.32,20.61373,0.07620905
54058.32,20.593357,0.035780508
54059.31,20.56802,0.03822824
54060.34,20.589485,0.037909057
54061.33,20.587563,0.046188153
54062.32,20.685263,0.027980288
54063.31,20.632082,0.025270067
54068.3,20.66853,0.07146357
54346.4,20.302608,0.05417004
54348.4,20.407928,0.038496774
54357.36,20.473349,0.022894481
54362.41,20.358807,0.025805777
54365.39,20.343197,0.02316963
54376.4,20.274778,0.02806501
54381.41,20.370535,0.033554986
54382.39,20.309399,0.03694367
54384.41,20.273077,0.028249301
54385.41,20.396616,0.030998897
54386.4,20.340399,0.02572993
54387.41,20.44369,0.08239083
54391.41,20.489685,0.044906154
54392.4,20.335974,0.06986811
54393.41,20.33956,0.033506766
54394.39,20.350777,0.038519375
54396.41,20.430586,0.081232294
54402.4,20.460743,0.0741468
54404.38,20.366344,0.05332726
54405.37,20.451921,0.036261354
54406.31,20.350742,0.04800677
54411.27,20.405691,0.023446921
54412.34,20.3481,0.02581362
54413.31,20.390423,0.048807673
54415.32,20.362291,0.025532058
54416.31,20.380114,0.02220624
54417.31,20.420214,0.021752989
54418.31,20.3494,0.043813802
54421.32,20.470469,0.03357588
54422.32,20.38577,0.03882557
54423.29,20.350523,0.04896751
54424.25,20.45811,0.05330285
54433.32,20.339024,0.07725655
