mjd,mag,magerr
52196.37,20.597332,0.07007063
52197.37,20.674208,0.08651221
52207.34,20.588787,0.06419905
52225.22,20.779606,0.06806223
52231.25,20.709265,0.066342644
52234.22,20.722908,0.07308029
52552.36,20.940063,0.0934677
52557.36,20.762703,0.0829016
52577.26,20.767477,0.08648519
52578.26,20.927534,0.071693145
52908.34,20.454409,0.06345399
52910.34,20.502186,0.07358827
52931.27,20.471405,0.06736508
52934.27,20.549294,0.07046841
52935.27,20.350794,0.07470395
52936.26,20.306677,0.049129594
52963.19,20.420593,0.054271303
53270.33,20.485777,0.058919057
53272.38,20.362839,0.05191556
53286.35,20.420254,0.06651622
53288.3,20.730818,0.086500496
53296.3,20.443235,0.08397638
53298.35,20.65343,0.072273366
53302.3,20.598331,0.15355965
53312.26,20.432024,0.10343429
53314.26,20.399252,0.06057852
53352.17,20.423414,0.073600106
53626.34,20.717716,0.06458342
53628.32,20.49491,0.13110508
53635.33,20.46203,0.09698299
53637.32,20.541811,0.10863055
53638.36,20.595127,0.08975065
53639.37,20.498028,0.06709011
53640.33,20.604177,0.08258044
53641.37,20.433065,0.056342866
53654.35,20.480753,0.06375698
53655.3,20.26457,0.07834161
53663.31,20.445545,0.1178197
53664.33,20.71694,0.20437051
53665.29,21.267582,0.19358185
53666.38,20.524786,0.12728773
53668.3,20.476357,0.08666515
53669.29,20.32102,0.0687221
53673.27,20.387905,0.06204692
53674.27,20.426924,0.09215831
53675.27,20.522839,0.0812849
53676.36,20.466816,0.08092342
53677.29,20.478905,0.05571377
53680.28,20.408083,0.05425359
53686.28,20.495802,0.173761
53693.28,20.41496,0.13157076
53697.28,20.889109,0.12893553
53698.28,20.519726,0.07656438
53705.27,20.514141,0.081956804
53975.35,21.074013,0.12159523
53989.36,21.107262,0.25604683
53990.36,21.071281,0.2197611
53994.37,20.753805,0.0846712
53995.37,20.327967,0.081647426
53996.36,20.21092,0.08810027
54000.34,21.032904,0.11764669
54006.28,20.826849,0.09044638
54007.39,20.766647,0.091387406
54008.32,20.660206,0.08908931
54009.31,20.90857,0.0930978
54010.31,20.935345,0.09985234
54011.37,20.869566,0.078607924
54020.31,20.692068,0.13298514
54024.39,20.96179,0.15999302
54025.37,20.29893,0.11449859
54028.38,21.094381,0.17858316
54029.3,20.902405,0.11101262
54030.3,20.639841,0.076200664
54031.29,20.925838,0.08461077
54035.38,20.478874,0.16375943
54036.3,20.69896,0.1043129
54039.29,21.009882,0.13411896
54040.3,20.749681,0.16939606
54041.26,20.342268,0.12966578
54047.33,20.792734,0.50730205
54048.29,21.063538,0.16425087
54049.33,20.814215,0.22137839
54052.29,20.792898,0.13896549
54053.29,21.010155,0.11631004
54055.29,20.975843,0.11268251
54056.29,20.97537,0.16265485
54058.29,21.012644,0.12816066
54059.29,20.657019,0.11960229
54060.31,21.019527,0.12575912
54061.3,20.681124,0.15622701
54062.29,20.995447,0.13224304
54063.28,20.963913,0.095767945
54348.37,20.932468,0.12756644
54357.33,20.727016,0.08174406
54359.32,20.892488,0.21429056
54359.36,20.653927,0.11991103
54362.38,20.668797,0.08741609
54365.36,20.802622,0.07153012
54376.37,20.698677,0.11534588
54381.38,20.703417,0.08084089
54382.36,20.62572,0.11970392
54384.39,20.655548,0.07930402
54385.38,20.807087,0.092803895
54386.37,21.016592,0.15873855
54387.38,20.53502,0.11515269
54391.38,20.568678,0.15593928
54392.37,20.554073,0.07899814
54393.38,20.764523,0.12963012
54394.36,20.625988,0.12115137
54396.24,20.955057,0.370665
54396.38,20.804771,0.4338478
54402.37,20.81027,0.37587908
54403.29,20.946249,0.17947726
54404.35,20.746561,0.18391618
54405.34,20.750698,0.1492081
54406.28,20.619377,0.06252432
54407.29,20.734314,0.1554684
54411.24,20.708742,0.07520646
54412.31,20.755808,0.11501158
54413.28,20.852503,0.13937923
54416.28,20.667877,0.07569602
54417.29,20.593979,0.0840533
54418.28,20.8204,0.08914674
54421.29,20.511988,0.09004748
54422.29,20.56471,0.13242841
54423.26,20.613245,0.11878323
54424.22,20.577154,0.13391367
54432.28,20.632004,0.32324874
54433.29,20.831116,0.3322087
