mjd,mag,magerr
52170.39,20.728909,0.028295372
52196.39,20.7435,0.030320177
52207.36,20.884571,0.029813034
52224.29,20.918493,0.03541737
52225.25,20.822996,0.0374738
52231.27,20.909607,0.030254573
52234.24,20.765654,0.029930556
52261.21,20.774076,0.034303106
52282.13,20.868488,0.037607636
52287.09,20.787786,0.037648518
52288.09,20.760212,0.033094425
52522.39,21.03639,0.039546125
52552.41,21.041372,0.03897015
52557.38,21.07424,0.03800901
52558.39,20.977057,0.037152994
52577.28,20.90874,0.03688614
52585.23,20.84235,0.039493863
52908.35,20.75203,0.027803436
52910.36,20.805105,0.03411311
52912.33,20.866354,0.034265313
52934.29,20.722305,0.032371774
52935.29,20.730091,0.03371148
52936.28,20.716429,0.028743869
52963.21,20.751104,0.030916743
53270.35,20.825722,0.034951754
53272.4,20.971571,0.04331692
53286.36,20.87987,0.041826416
53288.32,21.002384,0.034384158
53296.32,20.957037,0.050018124
53298.37,20.874662,0.03984957
53302.32,20.711468,0.06377489
53312.27,20.889442,0.07673859
53314.28,20.868263,0.044798743
53351.14,20.74562,0.035112277
53628.34,20.720293,0.068933174
53635.35,20.69634,0.06021197
53637.34,20.630259,0.046270024
53638.38,20.678177,0.037563723
53639.39,20.711443,0.039540384
53640.35,20.712872,0.03640507
53641.39,20.728775,0.031487435
53646.41,21.597088,0.051194604
53663.33,20.677467,0.0619696
53664.35,21.189873,0.12593403
53665.41,20.515541,0.051661443
53666.4,20.687967,0.050622366
53668.32,20.740955,0.0482573
53669.3,20.714563,0.026984407
53669.41,20.661274,0.049085844
53671.39,20.768015,0.048519656
53673.29,20.639872,0.032304943
53674.29,20.581446,0.039179005
53675.29,20.651608,0.029212708
53677.31,20.649973,0.031399194
53680.3,20.721697,0.03165247
53681.34,20.739597,0.03154212
53685.3,20.75552,0.05612708
53693.3,20.563745,0.065562055
53698.3,20.622442,0.037107427
53975.37,20.539715,0.025166996
53989.38,20.596111,0.084514126
53994.39,20.586018,0.028985286
53995.39,20.403942,0.0229024
54000.35,20.564177,0.028394466
54007.41,20.544464,0.050496683
54008.34,20.479902,0.027288241
54009.33,20.534998,0.02501432
54010.33,20.497541,0.025238514
54011.39,20.517323,0.02593389
54012.32,20.414665,0.056679063
54020.33,20.502329,0.052441116
54025.39,20.305964,0.0315051
54028.4,20.464312,0.033678025
54029.32,20.460327,0.025835762
54030.32,20.388117,0.025401816
54031.31,20.46572,0.025456438
54035.4,20.394564,0.057742804
54036.31,20.456388,0.032459464
54037.3,20.438179,0.023246521
54039.31,20.462236,0.035595812
54040.32,20.395771,0.04676384
54041.28,20.345812,0.05126133
54047.35,20.752258,0.15562029
54048.31,20.449263,0.039492223
54049.34,20.447645,0.05855766
54052.31,20.452475,0.041556075
54053.31,20.35845,0.026931053
54055.31,20.431543,0.029055152
54056.31,20.397861,0.03893669
54058.31,20.4622,0.04151102
54060.33,20.4343,0.028090835
54068.29,20.352226,0.0484665
54346.39,20.300817,0.049208745
54348.39,20.39233,0.03205224
54359.34,20.5569,0.050150856
54365.38,20.358252,0.024517942
54376.39,20.391567,0.031301707
54381.4,20.392075,0.033288978
54382.38,20.396322,0.061155494
54384.4,20.41757,0.029205253
54385.4,20.413374,0.02745404
54386.39,20.352448,0.03894457
54392.39,20.431084,0.036063
54393.4,20.43376,0.029167717
54394.38,20.436117,0.047399584
54396.4,20.384483,0.10723231
54403.31,20.400745,0.08402234
54404.37,20.435492,0.0408715
54405.36,20.453787,0.04243268
54406.3,20.404667,0.024214828
54412.33,20.43635,0.040751196
54416.3,20.400337,0.026792467
54421.31,20.48544,0.031069363
54423.28,20.519455,0.04923256
54433.31,20.464582,0.07160685
