mjd,mag,magerr
52196.36,21.638142,0.064770505
52197.36,21.668537,0.07272948
52207.33,21.722918,0.05353626
52225.21,21.71894,0.060187846
52231.24,21.785315,0.057551123
52234.21,21.7305,0.058004186
52253.23,21.84122,0.0736375
52522.36,21.80853,0.07712168
52552.35,21.805544,0.056072053
52557.35,21.85594,0.073629655
52558.36,21.894312,0.12038092
52578.25,21.852203,0.06783521
52586.25,21.818686,0.060188957
52908.33,21.890787,0.06712184
52910.33,21.946787,0.06464576
52931.26,21.854168,0.06864628
52935.26,21.87008,0.07895655
52936.25,22.038052,0.068821564
52959.2,21.801167,0.062977806
52963.18,21.925415,0.057373222
53270.32,21.370455,0.042282324
53272.37,21.400785,0.04231381
53286.34,21.620884,0.070235185
53288.29,21.338236,0.045457035
53294.34,21.346298,0.05297874
53296.29,21.446642,0.063405655
53298.34,21.73094,0.056021523
53302.29,21.404417,0.11596783
53314.25,21.577978,0.058017295
53352.16,21.442947,0.056832355
53626.33,21.80284,0.059287865
53628.31,21.797932,0.16313554
53635.32,21.64156,0.11074694
53638.35,21.721481,0.08071925
53639.36,21.876509,0.070661835
53640.32,21.757748,0.0707949
53654.34,21.671755,0.05098024
53655.29,21.5542,0.08539502
53663.3,21.580387,0.12190259
53664.32,21.45689,0.12883005
53665.28,22.107376,0.16271397
53666.37,21.522644,0.10213324
53668.29,21.4693,0.07334346
53669.28,21.523924,0.04451047
53671.36,21.563204,0.06788798
53673.26,21.55086,0.04601534
53674.26,21.432116,0.066735014
53675.26,21.507708,0.05872975
53676.35,21.71467,0.06352534
53677.28,21.59629,0.04504917
53680.27,21.566204,0.050058372
53681.31,22.227377,0.07817514
53685.27,21.593872,0.18015777
53693.27,21.493433,0.1588332
53697.27,21.519245,0.06554043
53698.27,21.465605,0.052117553
53705.26,21.542099,0.057093102
53975.34,21.335648,0.06456761
53989.35,21.689669,0.16659182
53990.35,21.464405,0.1226463
53994.36,21.587042,0.0594273
53995.36,21.418896,0.049896367
53996.35,21.441395,0.06079583
54000.33,21.480486,0.070320025
54006.27,21.598461,0.053401455
54007.38,21.466652,0.07064142
54009.3,21.54738,0.062167406
54010.3,21.556673,0.06721109
54011.36,21.631987,0.05479295
54012.29,21.505367,0.13074237
54020.3,21.572863,0.1019057
54024.38,21.505232,0.07568816
54025.36,21.352413,0.07829218
54028.37,21.685474,0.07642396
54029.29,21.488499,0.058006432
54030.29,21.636631,0.048603877
54031.28,21.542915,0.049038608
54035.37,21.727978,0.08912329
54036.29,21.59054,0.07357506
54037.27,21.607283,0.04902247
54039.28,21.632542,0.09652559
54040.29,21.235619,0.12134033
54041.25,21.773653,0.18415669
54047.32,22.043213,0.53770846
54048.28,21.6188,0.11142442
54052.28,21.426054,0.07469619
54053.28,21.639555,0.06152675
54055.28,21.692661,0.07129208
54056.28,21.83816,0.10585557
54058.28,21.64121,0.07703375
54059.28,21.768736,0.089049056
54061.29,21.756382,0.09940696
54062.28,21.852531,0.07872611
54063.27,21.738752,0.052694373
54068.26,21.571993,0.17045957
54348.36,21.326717,0.06353181
54357.32,21.463148,0.039831363
54359.31,21.052155,0.08589165
54359.35,21.384052,0.066598654
54365.35,21.422348,0.04240143
54376.36,21.356613,0.060480222
54379.36,21.311932,0.05680383
54381.37,21.319233,0.04750527
54382.35,21.339827,0.07361879
54384.38,21.390886,0.048508815
54385.37,21.515852,0.04560594
54387.37,21.458126,0.058671936
54391.37,21.43002,0.1078869
54393.35,21.429237,0.042641517
54394.35,21.450869,0.07186267
54404.34,21.370348,0.12696305
54405.33,21.396254,0.06698738
54406.27,21.487064,0.0519467
54411.23,21.615488,0.046051353
54412.28,21.510624,0.0806809
54413.27,21.58421,0.0697877
54416.27,21.546648,0.046648953
54417.28,21.500086,0.04954244
54418.27,21.476187,0.054161668
54421.28,21.543308,0.07277776
54422.28,21.550463,0.09571449
54423.25,21.478186,0.12342038
54424.21,21.520838,0.13210033
